Agent,Budget,Condition,Seed,Region,Family,IsActive,IsNoisy,ValError,NumSamples,Status
LearningProgress,1000,deceptive_narrow_peak,5734,1,deceptive_narrow_peak,True,False,0.6509703915695169,90,learning
LearningProgress,1000,deceptive_narrow_peak,5734,2,deceptive_narrow_peak,True,False,0.33893940122808325,121,learning
LearningProgress,1000,deceptive_narrow_peak,5734,3,deceptive_narrow_peak,True,False,0.01849295513843709,188,learning
LearningProgress,1000,deceptive_narrow_peak,5734,4,deceptive_narrow_peak,True,False,0.1990913970153524,75,learning
LearningProgress,1000,deceptive_narrow_peak,5734,5,deceptive_narrow_peak,True,False,0.05027343882902684,30,learning
LearningProgress,1000,deceptive_narrow_peak,5734,6,deceptive_narrow_peak,True,False,0.5246893279457212,187,learning
LearningProgress,1000,deceptive_narrow_peak,5734,7,deceptive_narrow_peak,True,False,0.09518257132445741,57,mastered
LearningProgress,1000,deceptive_narrow_peak,5734,8,deceptive_narrow_peak,True,False,0.27625077898560135,181,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,7270,0,deceptive_narrow_peak,True,False,0.17401078289647415,127,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,7270,1,deceptive_narrow_peak,True,False,0.33280243721672476,31,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,7270,2,deceptive_narrow_peak,True,False,0.07153045391600163,45,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,7270,3,deceptive_narrow_peak,True,False,0.07960469351181904,532,learning
MasteryGatedHypothesis,1000,deceptive_narrow_peak,7270,4,deceptive_narrow_peak,True,False,0.0732400893886257,38,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,7270,5,deceptive_narrow_peak,True,False,0.09090645756157023,35,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,7270,6,deceptive_narrow_peak,True,False,0.17235593752066822,89,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,7270,7,deceptive_narrow_peak,True,False,0.587446114219234,35,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,7270,8,deceptive_narrow_peak,True,False,0.12883444489445112,68,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,860,0,deceptive_narrow_peak,True,False,0.35431745721606267,32,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,860,1,deceptive_narrow_peak,True,False,0.02375177836483293,41,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,860,2,deceptive_narrow_peak,True,False,0.9021086388959029,279,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,860,3,deceptive_narrow_peak,True,False,0.6609084239709546,82,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,860,4,deceptive_narrow_peak,True,False,0.009132771035440216,35,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,860,5,deceptive_narrow_peak,True,False,0.9687037770102391,330,learning
MasteryGatedHypothesis,1000,deceptive_narrow_peak,860,6,deceptive_narrow_peak,True,False,0.8047373161680142,70,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,860,7,deceptive_narrow_peak,True,False,0.06673354722128592,37,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,860,8,deceptive_narrow_peak,True,False,0.6417951616451921,52,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,860,9,deceptive_narrow_peak,True,False,0.4967199920402963,42,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5390,0,deceptive_narrow_peak,True,False,0.2908414857351051,37,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5390,1,deceptive_narrow_peak,True,False,0.13933914981088838,216,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5390,2,deceptive_narrow_peak,True,False,0.16360394419203872,44,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5390,3,deceptive_narrow_peak,True,False,0.07645909143609572,703,learning
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5191,0,deceptive_narrow_peak,True,False,0.09704017689527719,138,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5191,1,deceptive_narrow_peak,True,False,0.24664475384015147,50,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5191,2,deceptive_narrow_peak,True,False,0.07342390376188035,103,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5191,3,deceptive_narrow_peak,True,False,0.11542699697188576,72,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5191,4,deceptive_narrow_peak,True,False,0.09506646087818106,464,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5191,5,deceptive_narrow_peak,True,False,0.34304614035401515,51,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5191,6,deceptive_narrow_peak,True,False,0.036803673324217176,73,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5191,7,deceptive_narrow_peak,True,False,0.08137643733995935,49,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5734,0,deceptive_narrow_peak,True,False,0.15400646210629687,93,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5734,1,deceptive_narrow_peak,True,False,0.8121572019466181,564,learning
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5734,2,deceptive_narrow_peak,True,False,0.283615985099995,90,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5734,3,deceptive_narrow_peak,True,False,0.057056630566338674,33,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5734,4,deceptive_narrow_peak,True,False,0.17081590225936555,30,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5734,5,deceptive_narrow_peak,True,False,0.03620578161761759,61,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5734,6,deceptive_narrow_peak,True,False,0.5338573569078188,40,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5734,7,deceptive_narrow_peak,True,False,0.12718333762392717,48,mastered
MasteryGatedHypothesis,1000,deceptive_narrow_peak,5734,8,deceptive_narrow_peak,True,False,0.29264074580330646,41,mastered
OracleBestRegion,1000,deceptive_narrow_peak,7270,0,deceptive_narrow_peak,True,False,0.21232516218556335,41,mastered
OracleBestRegion,1000,deceptive_narrow_peak,7270,1,deceptive_narrow_peak,True,False,0.20002084552132832,44,mastered
OracleBestRegion,1000,deceptive_narrow_peak,7270,2,deceptive_narrow_peak,True,False,0.06727108466849549,45,mastered
OracleBestRegion,1000,deceptive_narrow_peak,7270,3,deceptive_narrow_peak,True,False,0.0050204671767322935,509,learning
OracleBestRegion,1000,deceptive_narrow_peak,7270,4,deceptive_narrow_peak,True,False,0.0782407208441824,160,mastered
OracleBestRegion,1000,deceptive_narrow_peak,7270,5,deceptive_narrow_peak,True,False,0.07031175081457554,70,mastered
OracleBestRegion,1000,deceptive_narrow_peak,7270,6,deceptive_narrow_peak,True,False,0.19050807814081522,35,mastered
OracleBestRegion,1000,deceptive_narrow_peak,7270,7,deceptive_narrow_peak,True,False,0.4520445937734545,59,mastered
OracleBestRegion,1000,deceptive_narrow_peak,7270,8,deceptive_narrow_peak,True,False,0.32953583548802146,37,mastered
OracleBestRegion,1000,deceptive_narrow_peak,860,0,deceptive_narrow_peak,True,False,0.23475370661736392,34,mastered
OracleBestRegion,1000,deceptive_narrow_peak,860,1,deceptive_narrow_peak,True,False,0.029309957453380175,31,mastered
OracleBestRegion,1000,deceptive_narrow_peak,860,2,deceptive_narrow_peak,True,False,0.4825792125047801,297,learning
OracleBestRegion,1000,deceptive_narrow_peak,860,3,deceptive_narrow_peak,True,False,0.6685478167195735,57,mastered
OracleBestRegion,1000,deceptive_narrow_peak,860,4,deceptive_narrow_peak,True,False,0.06074596975219237,34,mastered
OracleBestRegion,1000,deceptive_narrow_peak,860,5,deceptive_narrow_peak,True,False,0.9310378134269461,62,mastered
OracleBestRegion,1000,deceptive_narrow_peak,860,6,deceptive_narrow_peak,True,False,0.20611254417461733,357,learning
OracleBestRegion,1000,deceptive_narrow_peak,860,7,deceptive_narrow_peak,True,False,0.06666589836144549,32,mastered
OracleBestRegion,1000,deceptive_narrow_peak,860,8,deceptive_narrow_peak,True,False,0.662847668089768,34,mastered
OracleBestRegion,1000,deceptive_narrow_peak,860,9,deceptive_narrow_peak,True,False,0.5274335558845148,62,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5390,0,deceptive_narrow_peak,True,False,0.19865310700399785,167,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5390,1,deceptive_narrow_peak,True,False,0.2522827077213667,443,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5390,2,deceptive_narrow_peak,True,False,0.08108827123166808,185,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5390,3,deceptive_narrow_peak,True,False,0.07030879340590064,205,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5191,0,deceptive_narrow_peak,True,False,0.02873883220250275,403,learning
OracleBestRegion,1000,deceptive_narrow_peak,5191,1,deceptive_narrow_peak,True,False,0.21998542342664787,163,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5191,2,deceptive_narrow_peak,True,False,0.03880001818239114,63,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5191,3,deceptive_narrow_peak,True,False,0.026260983045106517,207,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5191,4,deceptive_narrow_peak,True,False,0.18984352605393842,58,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5191,5,deceptive_narrow_peak,True,False,0.06518539207813932,32,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5191,6,deceptive_narrow_peak,True,False,0.06852622051968466,44,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5191,7,deceptive_narrow_peak,True,False,0.06448207849241933,30,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5734,0,deceptive_narrow_peak,True,False,0.16484780173593766,88,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5734,1,deceptive_narrow_peak,True,False,0.5794845075174512,139,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5734,2,deceptive_narrow_peak,True,False,0.24744833904356717,45,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5734,3,deceptive_narrow_peak,True,False,0.052301025874758066,42,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5734,4,deceptive_narrow_peak,True,False,0.1650296432472697,57,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5734,5,deceptive_narrow_peak,True,False,0.07188704887716665,53,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5734,6,deceptive_narrow_peak,True,False,0.42997056250117205,510,learning
OracleBestRegion,1000,deceptive_narrow_peak,5734,7,deceptive_narrow_peak,True,False,0.09276277105654694,33,mastered
OracleBestRegion,1000,deceptive_narrow_peak,5734,8,deceptive_narrow_peak,True,False,0.3233010564215141,33,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,7270,0,deceptive_narrow_peak,True,False,0.20662235791283376,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,7270,1,deceptive_narrow_peak,True,False,0.2398242854623488,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,7270,2,deceptive_narrow_peak,True,False,0.06782251747849524,112,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,7270,3,deceptive_narrow_peak,True,False,0.6733292291354712,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,7270,4,deceptive_narrow_peak,True,False,0.1914854489599624,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,7270,5,deceptive_narrow_peak,True,False,0.0730770085912896,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,7270,6,deceptive_narrow_peak,True,False,0.19125406703020464,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,7270,7,deceptive_narrow_peak,True,False,0.3906185968179677,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,7270,8,deceptive_narrow_peak,True,False,0.1965712456629918,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,860,0,deceptive_narrow_peak,True,False,0.32998382354724276,100,learning
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,860,1,deceptive_narrow_peak,True,False,0.0801637363492696,100,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,860,2,deceptive_narrow_peak,True,False,0.6544288694313625,100,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,860,3,deceptive_narrow_peak,True,False,0.8031345364222314,100,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,860,4,deceptive_narrow_peak,True,False,0.011848337332313828,100,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,860,5,deceptive_narrow_peak,True,False,0.9648789451803029,100,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,860,6,deceptive_narrow_peak,True,False,0.6169137350059567,100,learning
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,860,7,deceptive_narrow_peak,True,False,0.10945288141668161,100,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,860,8,deceptive_narrow_peak,True,False,0.664206271998732,100,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,860,9,deceptive_narrow_peak,True,False,0.5680644555412608,100,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5390,0,deceptive_narrow_peak,True,False,0.2109554074355019,250,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5390,1,deceptive_narrow_peak,True,False,0.41969690504444446,249,learning
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5390,2,deceptive_narrow_peak,True,False,0.0940524586408671,251,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5390,3,deceptive_narrow_peak,True,False,0.14471812960042613,250,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5191,0,deceptive_narrow_peak,True,False,0.3600809135911199,125,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5191,1,deceptive_narrow_peak,True,False,0.2523783810272294,125,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5191,2,deceptive_narrow_peak,True,False,0.0635812398995907,125,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5191,3,deceptive_narrow_peak,True,False,0.09196105276107813,125,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5191,4,deceptive_narrow_peak,True,False,0.3688214943500623,125,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5191,5,deceptive_narrow_peak,True,False,0.34751124407051115,125,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5191,6,deceptive_narrow_peak,True,False,0.04666081051290176,125,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5191,7,deceptive_narrow_peak,True,False,0.1001736754241383,125,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5734,0,deceptive_narrow_peak,True,False,0.17212551414528526,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5734,1,deceptive_narrow_peak,True,False,0.9392558940163108,111,learning
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5734,2,deceptive_narrow_peak,True,False,0.2884284851715631,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5734,3,deceptive_narrow_peak,True,False,0.09006674962155085,112,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5734,4,deceptive_narrow_peak,True,False,0.13506320960659413,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5734,5,deceptive_narrow_peak,True,False,0.10010098308746088,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5734,6,deceptive_narrow_peak,True,False,0.44820408570089354,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5734,7,deceptive_narrow_peak,True,False,0.09276033369593426,111,mastered
PPO_SetPolicy_Phase4B,1000,deceptive_narrow_peak,5734,8,deceptive_narrow_peak,True,False,0.3257268737882468,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,7270,0,deceptive_narrow_peak,True,False,0.18358572329408848,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,7270,1,deceptive_narrow_peak,True,False,0.17601759835485584,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,7270,2,deceptive_narrow_peak,True,False,0.06394030574496803,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,7270,3,deceptive_narrow_peak,True,False,0.4250636817410548,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,7270,4,deceptive_narrow_peak,True,False,0.1636663083850519,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,7270,5,deceptive_narrow_peak,True,False,0.07632003162758413,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,7270,6,deceptive_narrow_peak,True,False,0.2085599925633443,112,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,7270,7,deceptive_narrow_peak,True,False,0.6477252113167199,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,7270,8,deceptive_narrow_peak,True,False,0.44206250454184653,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,860,0,deceptive_narrow_peak,True,False,0.20620190720733778,100,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,860,1,deceptive_narrow_peak,True,False,0.030975785585837298,100,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,860,2,deceptive_narrow_peak,True,False,0.6397778601444201,100,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,860,3,deceptive_narrow_peak,True,False,0.5350152004641747,100,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,860,4,deceptive_narrow_peak,True,False,0.004309623959741264,100,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,860,5,deceptive_narrow_peak,True,False,0.7702458460554716,100,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,860,6,deceptive_narrow_peak,True,False,0.5332875942549306,100,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,860,7,deceptive_narrow_peak,True,False,0.06666306881487652,100,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,860,8,deceptive_narrow_peak,True,False,0.4976169161348162,100,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,860,9,deceptive_narrow_peak,True,False,0.6648327643684431,100,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5390,0,deceptive_narrow_peak,True,False,0.18594637857735474,250,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5390,1,deceptive_narrow_peak,True,False,0.0999271750833302,251,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5390,2,deceptive_narrow_peak,True,False,0.08343019481600035,250,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5390,3,deceptive_narrow_peak,True,False,0.13562469284555592,249,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5191,0,deceptive_narrow_peak,True,False,0.1691716450986118,126,learning
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5191,1,deceptive_narrow_peak,True,False,0.32877342615202515,125,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5191,2,deceptive_narrow_peak,True,False,0.04449616923143718,124,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5191,3,deceptive_narrow_peak,True,False,0.09001599938864244,126,learning
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5191,4,deceptive_narrow_peak,True,False,0.19012156512640346,125,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5191,5,deceptive_narrow_peak,True,False,0.3257111528901515,125,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5191,6,deceptive_narrow_peak,True,False,0.06881312868768966,124,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5191,7,deceptive_narrow_peak,True,False,0.07365225585422663,125,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5734,0,deceptive_narrow_peak,True,False,0.17098890410588757,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5734,1,deceptive_narrow_peak,True,False,0.8119827132719439,112,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5734,2,deceptive_narrow_peak,True,False,0.2214763152540774,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5734,3,deceptive_narrow_peak,True,False,0.015147556675069063,110,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5734,4,deceptive_narrow_peak,True,False,0.1533594243394566,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5734,5,deceptive_narrow_peak,True,False,0.03684985790563917,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5734,6,deceptive_narrow_peak,True,False,0.42389662584533755,112,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5734,7,deceptive_narrow_peak,True,False,0.08370775521764345,111,mastered
PPO_SetPolicy_NoValObs,1000,deceptive_narrow_peak,5734,8,deceptive_narrow_peak,True,False,0.29748403083432357,111,mastered
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,7270,0,deceptive_narrow_peak,True,False,2.2220427153268987,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,7270,1,deceptive_narrow_peak,True,False,0.6262673688915155,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,7270,2,deceptive_narrow_peak,True,False,1.3809829378108336,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,7270,3,deceptive_narrow_peak,True,False,4.0763975115639965,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,7270,4,deceptive_narrow_peak,True,False,1.1215475737276088,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,7270,5,deceptive_narrow_peak,True,False,0.3172093414322001,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,7270,6,deceptive_narrow_peak,True,False,0.35064208433428506,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,7270,7,deceptive_narrow_peak,True,False,0.8647040402270373,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,7270,8,deceptive_narrow_peak,True,False,0.002996306497193467,1000,mastered
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,860,0,deceptive_narrow_peak,True,False,1.886482390299654,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,860,1,deceptive_narrow_peak,True,False,1.769032214001176,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,860,2,deceptive_narrow_peak,True,False,2.219599737155512,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,860,3,deceptive_narrow_peak,True,False,2.0865631396260005,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,860,4,deceptive_narrow_peak,True,False,1.4515133960770141,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,860,5,deceptive_narrow_peak,True,False,1.694433069624998,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,860,6,deceptive_narrow_peak,True,False,0.040672352727317014,1000,learning
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,860,7,deceptive_narrow_peak,True,False,1.811698362226079,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,860,8,deceptive_narrow_peak,True,False,1.6949049064284645,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,860,9,deceptive_narrow_peak,True,False,1.1503285352113557,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5390,0,deceptive_narrow_peak,True,False,3.128993720847786,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5390,1,deceptive_narrow_peak,True,False,0.00531144258244176,1000,mastered
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5390,2,deceptive_narrow_peak,True,False,2.5407956933230507,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5390,3,deceptive_narrow_peak,True,False,3.089144180635441,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5191,0,deceptive_narrow_peak,True,False,0.013287436947875476,1000,mastered
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5191,1,deceptive_narrow_peak,True,False,1.2624171807807512,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5191,2,deceptive_narrow_peak,True,False,1.0127660900014108,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5191,3,deceptive_narrow_peak,True,False,2.689589282923572,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5191,4,deceptive_narrow_peak,True,False,0.6291206223570156,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5191,5,deceptive_narrow_peak,True,False,0.9517778764105047,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5191,6,deceptive_narrow_peak,True,False,1.1360948379787779,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5191,7,deceptive_narrow_peak,True,False,0.45942710694160604,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5734,0,deceptive_narrow_peak,True,False,0.25056696266330136,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5734,1,deceptive_narrow_peak,True,False,2.207926467187156,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5734,2,deceptive_narrow_peak,True,False,0.5278429120599514,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5734,3,deceptive_narrow_peak,True,False,3.1983717055955236,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5734,4,deceptive_narrow_peak,True,False,0.2123841296485627,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5734,5,deceptive_narrow_peak,True,False,2.201737451733453,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5734,6,deceptive_narrow_peak,True,False,0.4896681373619968,1000,learning
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5734,7,deceptive_narrow_peak,True,False,0.3091797742760999,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,1000,deceptive_narrow_peak,5734,8,deceptive_narrow_peak,True,False,0.6556315344878665,0,unexplored
RandomMask,1000,noisy_learnable,7270,0,noisy_learnable,True,False,0.5787668868970361,125,learning
RandomMask,1000,noisy_learnable,7270,1,noisy_learnable,True,False,0.11073535087341842,120,learning
RandomMask,1000,noisy_learnable,7270,2,noisy_learnable,True,False,0.7706330857472901,109,learning
